Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Label
7256.45,4558.65,-2733.64,32,131,271,1
13308.9,45620.7,-5916.28,52,273,2061,0
6219.23,5185.9,-1150,9,79,292,0
7751.61,11858,-3661,40,156,695,1
5954.86,11551.5,-1887.33,17,102,764,0
14758.9,58864.5,-6720.95,164,305,2610,0
13053.7,53096.2,-1930,83,224,2192,0
10367.6,35268.7,-4408.82,126,208,1691,0
20904,169923,-8350,98,449,5537,0
6768.89,13353.5,-1569.38,13,96,804,0
14865.1,59906.8,-6703.64,170,305,2610,0
9922.76,38645.1,-4042.17,27,193,2118,0
14437.9,91834.2,-3730,52,254,3885,0
9144.23,12218.8,-2739.58,99,136,619,0
7334.61,9193.9,-2989.94,22,138,554,0
7179.44,9537.41,-3090.16,24,138,554,0
13167.6,91098.6,-5140,39,254,3885,0
9351.84,43231,-5611,52,185,2315,1
16268.3,281082,-10064,181,377,9958,1
8236.47,4817.96,-2735.46,26,131,271,1
2488.87,51.1674,-572,6,33,5,1
8158.47,12181,-2572.04,86,128,693,0
10136.1,49504,-4397,32,215,2678,1
23825.7,519989,-11503.4,130,540,18067,0
7359.17,4126.9,-2288.53,69,101,249,0
13811,100657,-10343,141,297,4154,1
15621.7,116715,-8716,59,308,4629,1
8449.67,21490,-3004,23,157,1253,1
11007.7,58003.8,-3730,34,223,2822,1
6403.9,4335.57,-1917.18,56,101,270,1
15546.2,219097,-10307,60,380,8329,1
2434.61,57.7841,-192,92,33,5,0
26583.3,309356,-15417,114,585,9559,1
14351,109300,-6920,49,322,4619,0
4801.54,3850.73,-665,12,79,317,0
5675.04,7136.33,-1677.37,49,93,545,0
19022.7,197357,-9060,50,390,7459,0
3772.23,1455.05,-956.678,38,52,133,0
8164.92,10384,-2820,52,132,658,1
12319.5,78852.1,-6580,59,272,3539,0
11670.5,30398.9,-1910,29,194,1521,0
15023.5,82931,-2170,69,223,2059,0
11993.8,48511.1,-4710,31,215,2188,1
9738.49,24449.2,-1850,16,166,1111,1
5782.62,7147.05,-1645.55,50,93,545,0
10528.8,38104.5,-3740,40,196,1997,0
8398.63,37355.1,-4363.98,59,193,2118,1
8062.49,10776,-2598,17,125,653,1
7219.14,9639.25,-3094.69,20,138,554,0
8933.56,31793,-2937,39,173,1868,1
8736.52,12167.6,-2757.77,97,136,619,0
7000.41,9095,-2358,45,126,583,1
4367.08,5227,-1321,34,74,395,1
17042.8,161063,-12400,72,388,6290,0
7229.51,14921,-3195,43,145,807,1
13561,144015,-4957.24,40,248,5018,1
15894,160766,-7730.7,78,352,6744,0
10798.8,50968,-4560.7,93,209,2534,0
11472.9,78927.6,-5860,32,272,3539,0
4899.97,2853.85,-1280.16,52,67,224,0
11504.8,68832.8,-5254.78,146,247,3373,1
6611.8,6019,-2413,20,119,400,1
5802.71,3489.84,-723.559,49,51,132,0
4424.06,2046.15,-1044.84,5,63,166,0
13663.6,89679.5,-3810,66,254,3885,1
12920.6,59998.9,-5640,28,247,2754,0
9207.13,33285.7,-3643.94,75,176,1922,0
11762.4,33928.4,-2390,21,234,1581,0
10265.4,109827,-2470,43,235,4905,0
6564.77,13067.3,-1624.74,16,96,804,0
9871.74,37738.3,-4053.85,25,193,2118,0
5356.78,2237.33,-1627.29,18,82,185,0
11452.7,43564,-5316,116,232,1874,1
19383,181770,-5290,72,403,6746,0
9786.58,38233.1,-3740.98,43,180,2054,1
13762.1,67126.1,-2860,57,223,2822,0
18468.9,160473,-9180,89,388,6290,0
13730.5,143533,-5909.13,159,308,6057,0
9153.47,20192.4,-3497.69,80,163,1162,0
9777.45,17745,-4291,60,166,980,1
6859.68,10327.7,-1970,14,109,689,0
3210.23,1256.64,-709.311,35,40,100,0
12130.4,57484.9,-2100,58,223,2822,1
10795.3,26759,-4841,51,194,1312,1
18650.6,379797,-12273,79,477,13306,1
12742.1,80184.4,-6510,62,272,3539,0
7065.55,7305.15,-1360,160,109,486,0
9641.92,10177.2,-2400,36,154,587,0
8113.83,12957.6,-2655.05,17,132,806,0
8980.95,12256.5,-2731.67,84,136,619,0
16676.4,200707,-9020,42,390,7459,0
7648.25,9477.51,-2428.15,16,123,621,0
14220.2,115403,-7946,46,323,4920,1
5067.99,3097.37,-789.123,37,51,132,0
9031.34,20500.1,-3419.77,81,163,1162,1
9558.24,20458.5,-3296.78,90,163,1162,0
21528.5,317360,-16561,81,509,10544,1
22880.5,282693,-9573.47,69,468,9276,1
5849.32,4670,-2029,46,95,344,1
5565.74,4305.49,-854,14,88,292,1
7363.05,8798.58,-2013.69,73,107,517,0
9501.27,37977,-3773.27,40,180,2054,1
11171.4,125214,-4446,77,247,5830,1
21426.5,195815,-6270,68,403,6746,0
13472.8,95286.5,-5892.9,45,294,4249,0
5271.61,3081.26,-1113.77,38,71,249,0
5685.93,7032.41,-1646.09,48,93,545,0
21963.7,411542,-9740,68,473,14125,0
5158.92,4283.35,-1870,14,88,292,1
14814.6,131366,-7171,54,363,5639,1
23747.7,563364,-14384,127,582,17702,1
5255.34,4104.91,-1740,12,79,292,0
2427.73,63.4633,-407,96,33,5,0
6960.28,7332.18,-2420,165,109,486,1
12662.7,75776,-5642.58,48,262,3211,0
5939.93,7647.12,-1771.55,65,104,457,0
9022.74,10648.2,-2699.16,89,139,587,0
9194.44,27389,-6811,66,180,1470,1
12202.6,73718.9,-4680,27,249,3630,0
5954.81,4296.1,-1377.05,120,88,318,0
7330.43,9009.24,-1906.93,69,107,517,0
18307.7,196636,-8460,38,390,7459,0
11752.1,69292,-5158.32,145,247,3373,1
14036.3,59502,-6391,53,282,2133,1
7293.31,1720,-2661,28,104,90,1
7014.55,5182.12,-2130.17,54,107,346,0
9472.99,30668.9,-3249.7,128,171,1747,1
13151.8,78424.2,-4970,58,272,3539,1
22059.3,412566,-7820,62,473,14125,0
7769.51,5194.65,-1450,26,86,205,0
22075.1,201800,-9148,101,467,7223,1
6765.94,10304,-3406,44,106,655,1
16655.7,160923,-13000,85,388,6290,0
11837.8,114856,-4340,41,235,4905,0
6594.91,4064.85,-1839.71,41,101,270,1
5989.1,2190.41,-1454.23,11,82,185,0
9269.55,13659.8,-2929.42,10,148,729,0
6860.79,5251.06,-2160.35,61,107,346,0
15450.4,167580,-5752,77,294,6059,1
9194.93,11572,-3629,42,162,589,1
9469.83,26534,-3281,47,181,1362,1
18333.7,202634,-9720,51,390,7459,0
10469.3,71968,-9358,26,241,3453,1
5004.54,1073,-937,14,66,87,1
9411.86,30492.3,-3333.34,123,171,1747,1
8129.79,9700.68,-2877.17,97,130,490,0
10616.5,62176,-5485,27,265,2905,1
2389.95,65.0214,-309,96,33,5,0
5223.9,1768.28,-1405.43,10,76,147,1
11780.8,74478,-5630,23,249,3630,0
2275.89,55.1618,-507,8,33,5,0
17399.2,121556,-5244,149,341,4441,1
13829.2,50289.4,-3370,39,234,2464,0
9082.22,51979.8,-3410,24,188,2599,0
16206.8,115998,-4810,63,271,4426,0
18063.7,197087,-8520,43,390,7459,0
9035.99,24760,-2040,22,166,1111,0
17144.9,164328,-7497.17,71,352,6744,0
8633.56,31455,-5057,108,201,1696,1
4530.17,3294.57,-1222.36,36,71,249,0
9330.67,16577.8,-3996.61,81,172,973,1
21813.4,515236,-11834.8,141,540,18067,0
3858.87,2178.03,-1113.81,20,54,165,0
2060.16,48.09,-364,6,33,5,1
5125.46,2886.98,-1206.82,54,67,224,0
10899.9,34990.8,-4219.96,110,208,1691,1
14333.8,235068,-6996,58,349,9396,1
5657.02,6911,-2187,14,94,482,1
9634.52,47131,-2703,112,208,2392,1
7584.3,9057.85,-2985.04,16,138,554,0
5659.43,4683.14,-966,20,85,343,1
5877.83,11514.7,-1858.08,23,102,764,0
7420.34,27005.9,-2955.01,97,156,1521,1
9394.44,32587.4,-3681.88,83,176,1922,0
17528,157261,-10142,38,407,6409,1
9712.34,44845,-5404,22,204,2254,1
9499.44,39109.5,-2420,20,196,1885,0
10563.8,43273.5,-4891.24,29,229,2188,1
10306.7,18710,-6895,121,203,938,1
14558.2,51248.1,-3170,36,234,2464,0
10641.6,38424.7,-3866.32,110,205,1751,1
11626.1,54237,-2280,97,193,2257,1
9880.55,26813.1,-3323.6,28,174,1415,0
7016.59,13834.1,-2426.1,99,120,809,0
6018.89,7501.9,-1587.74,47,93,545,0
5825.35,7125.23,-1663.46,53,93,545,0
9852.27,35051.3,-3748.91,91,176,1922,1
13193.9,141041,-6411.13,157,280,5954,1
6079.65,7336.92,-1555.49,52,93,545,0
3917.4,2152.57,-1111.72,20,54,165,0
8710.44,13326.5,-2474.62,17,132,806,0
11126.6,90190.5,-7430,57,254,3885,0
5581.11,4255.66,-1060,12,79,317,0
18732.7,160322,-9120,94,388,6290,0
2475.29,51.1604,-547,92,33,5,0
7501.35,15490.6,-2572.35,59,134,970,0
13968.3,95197,-5120,43,294,4063,1
9665.2,20892.6,-3307.91,77,163,1162,0
6558.84,12050.2,-1841.75,8,105,765,0
10243.2,34611.9,-867,31,166,1111,0
16996,141338,-9108,240,349,5114,1
8329.45,7607.97,-1080,12,111,453,0
14138.3,140885,-5830,43,315,5844,0
14207.1,50389.4,-2610,43,234,2464,0
11535.2,50297.3,-5080,23,216,2677,0
4204.62,1920.41,-1085.24,7,63,166,0
22941.9,516883,-11659.7,146,540,18067,0
25831,470347,-17250,78,659,13162,1
5379.85,3545.23,-1057.19,22,71,249,0
22024.9,515925,-11529.8,138,540,18067,0
8549.25,16483.3,-2803.49,79,142,844,0
8422.21,26098,-2148,34,149,1362,1
2821.21,50.5575,-589,6,33,5,1
4586.63,3340.79,-1223.19,32,71,249,0
21454.7,410495,-7790,71,473,14125,0
10527.8,51732.6,-5072.49,122,209,2534,1
9698.07,39129.2,-2670,11,196,1885,0
8185.46,13016.7,-2700.57,15,132,806,0
9781.46,32730,-6605,34,179,1631,1
10172,17273.9,-3852.63,79,172,973,0
6462.07,10317.7,-3420,11,109,689,0
18255.9,149420,-10334,62,368,5545,1
15103.8,57782,-5193,20,233,2062,1
10231,38842.4,-4076.11,30,193,2118,0
10379.1,38682,-3872.28,31,193,2118,0
7503.18,12866.3,-2817.29,15,132,806,0
9395.58,16583.6,-18.9875,82,172,973,0
19128.8,161667,-8800,90,388,6290,0
3862.29,1457.4,-1006.89,41,52,133,0
5903.94,11016.6,-1893.99,28,102,764,0
5373.48,2729.62,-1759.8,49,83,187,1
9786.32,30057.3,-3190.68,105,171,1747,1
21799.5,380879,-10542,136,500,12495,1
17083.1,112563,-5400,36,322,4619,0
2475.73,51.381,-609,6,33,5,1
7368.76,9526.94,-1150,26,102,516,1
11954,114599,-2330,41,235,4905,0
8805.72,17072,-4350.4,32,183,931,1
13733.4,66410,-1750,56,223,2822,0
21592.2,410271,-10500,61,473,14125,0
11814.6,50759.9,-5970,41,234,2464,0
23256.7,283917,-9454.41,80,468,9276,1
12918.3,74234.7,-3880,20,249,3630,0
9976.42,26681.2,-3213.4,22,174,1415,0
11236.4,36700.7,-777,36,166,1111,0
8796.78,13457.1,-2942.57,23,148,729,0
5199.59,5099,-2109,9,93,367,1
25220.3,477691,-12100,56,483,15505,0
8813.79,41917,-4555,45,187,2379,1
5526.56,4416.61,-1252.85,23,72,340,1
8677.68,13472.1,-2959.74,17,148,729,0
20612.4,255503,-1710,78,540,8870,0
7138.47,10286,-1392,22,109,654,1
6400.31,7534.34,-1459.57,34,93,545,1
7499.43,12417,-3644,25,129,845,1
24543.6,269039,-11000,99,537,8350,0
5389.06,5070.06,-1520,26,85,343,1
22811.6,411253,-2570,68,473,14125,0
8581.08,13624.8,-2980.91,17,148,729,0
5449.69,4185.4,-1493.95,121,88,318,0
9183.59,31143,-2400,44,192,1470,1
10614.8,28627.3,-2830,24,194,1521,0
22098.9,515906,-11556.6,140,540,18067,0
24755.4,269472,-10800,107,537,8350,0
8132.33,19106,-3582,13,149,1022,1
8516.64,9733.99,-2838.87,19,138,554,0
2417.58,51.6653,-512,96,33,5,0
13362.1,142469,-6406.95,159,308,6057,0
9541.14,47593,-5322,285,191,2527,1
8811.51,11583,-2341,7,113,518,1
13692.9,149213,-11081,68,367,6073,1
12452.8,70498,-7285,38,238,3292,1
9637.85,30085.3,-3188.45,117,171,1747,1
5698.17,4533.48,-1174.12,19,72,340,0
9040.99,14110.9,-2697.38,30,148,729,0
6272.7,6954.28,-1378.56,12,80,395,1
13441.2,46393.7,-3312.97,60,273,2061,0
19078.9,115932,-8056,63,405,4071,1
5233.69,3429.8,-789.365,49,51,132,0
5237.35,3157.56,-1085.28,38,71,249,0
15792.7,194197,-9760,66,390,7459,0
14741.4,145307,-6185.96,179,308,6057,0
8636.19,11214,-3099.43,37,156,654,0
22535.5,246855,-9500,102,537,8350,0
8258.02,12107.9,-2594.43,80,128,693,0
14487.7,156160,-10330,69,332,6284,1
12559.6,46740,-6053,142,243,2195,1
14818,140340,-4060,49,315,5844,0
11150.3,45780,-3514,31,177,1748,1
11552.4,88232.9,-3110,29,220,3450,0
13755,96181.3,-461.511,58,294,4249,0
20496.4,177693,-7480,99,449,5537,0
4878.45,3129.03,-1145.08,30,71,249,0
14327.1,51238.7,-4680,39,234,2464,0
10518.9,26472.9,-4343.73,42,214,1469,0
8708.93,13596.9,-2906.31,12,148,729,0
11764.3,43710.6,-4080,57,223,2059,0
12986.9,121366,-6314.78,172,281,4717,1
5418.47,4178.98,-930,12,79,317,0
4559.93,4215.23,-1630,27,88,292,0
16739.7,111386,-6200,33,322,4619,0
11948.1,70285.5,-5700.43,38,262,3211,1
9797.38,36019.4,-4090,43,196,1997,1
4748.78,4204.92,-1321.18,17,72,340,0
10812,38484.3,-3776.67,25,193,2118,0
9807.82,29216,-4279,260,206,1692,1
8382.8,27943.3,-3520,29,156,1364,0
12733,79478,-6060,50,272,3539,0
4850.19,2778.76,-1217.96,51,67,224,0
24354.2,253814,-10751,94,551,9006,1
5692.73,4469.77,-793,12,79,317,0
8276.55,26565.4,-2840,30,156,1364,0
9299.56,26920.8,-3715.18,37,174,1415,1
10127.6,47418,-6411,24,222,2254,1
8817.63,28738,-3393,325,178,1416,1
13582.9,77347.5,-5573.43,33,262,3211,0
2508.44,52.1516,-477,92,33,5,0
8897.07,51583.7,-3050,25,188,2599,0
11009.2,70030.3,-5371.72,147,247,3373,1
8814.63,13145.3,-2512.64,16,132,806,0
6015.74,4986.38,-1420,21,85,343,1
6816.93,13749.9,-1488.91,26,96,804,0
4819.61,1154,-961,15,62,88,1
8402.03,25151.4,-3157.34,34,157,1519,0
9723.08,27888.4,-2923.3,98,158,1403,0
12269.5,57637.3,-2200,37,223,2822,0
8146.49,12907.4,-2613.94,17,132,806,0
15709.5,115335,-3770,74,271,4426,0
9691.07,26437.5,-3341.08,27,174,1415,0
7629.46,12650,-3142,18,134,733,1
8987.77,12061.1,-2660.34,96,136,619,0
6697.76,11760.5,-1875.25,5,95,645,1
20638.9,201487,-6570,49,390,7459,0
12282.8,46748,-1450,47,223,2059,0
7463.28,14014,-2336.52,97,120,809,0
8141.03,10040.4,-2369.64,26,123,621,0
5629.78,7474.44,-1883.02,77,104,457,0
5389.69,2995.97,-1188.01,44,67,224,0
16495.1,105916,-8187,71,338,4075,1
15150.5,60381.5,-5080,34,215,2188,0
6085.49,11794.9,-1939.08,11,105,765,0
3954.47,1444.89,-1003.39,42,52,133,0
10440.8,38714.4,-3865,35,193,2118,0
3661.27,2339,-1937,18,67,168,1
19876.1,251162,-14300,71,540,8870,0
16318,210590,-10706,52,365,8077,1
21687.9,271401,-10382,108,449,7353,1
5252.08,7090.27,-2008.72,8,95,549,1
16205.7,198143,-9120,53,390,7459,1
11966.2,50925.4,-5740,39,234,2464,0
12666,71613.4,-5664.73,29,262,3211,1
13232.8,42203.7,-1600,48,234,1581,0
18628.4,153951,-11084,54,416,5645,1
15847.8,115281,-4560,69,271,4426,0
12616.8,77944.5,-6090,62,272,3539,0
12423.4,73424.8,-3680,26,249,3630,0
23544.2,266735,-9890,105,537,8350,0
12619.2,49005,-6398,59,233,2133,1
19314.2,341175,-10200,103,462,11563,0
14582.1,51202.3,-3840,39,234,2464,0
18163.7,159812,-10400,90,388,6290,0
5281.12,3827,-2712,0,71,224,1
10573.8,17167,-3995,24,177,773,1
10416.6,57372.2,-3640,55,223,2822,0
17677.6,214089,-10454,104,397,7827,1
6682.57,8567.68,-1640,21,102,516,1
13272.7,61042.2,-4460,37,247,2754,0
6131.69,7523.34,-1728.79,50,93,545,0
8861.66,28107.4,-3320,32,166,1414,0
11180.3,41871.6,-1860,66,166,1414,0
19057.6,366884,-14247,111,472,12970,1
9842.68,22500.9,-2530,40,182,1212,1
10505.3,59817,-5665,45,213,3051,1
17481.5,172560,4070,81,403,6746,0
9086.95,24009,-2210,15,166,1111,0
6626.61,20382,-2734,109,114,1156,1
19263.1,156076,-8550,77,449,5537,0
5403.35,4160.77,-1511.6,111,88,318,0
15378.9,133188,-7190,98,449,5537,0
14685.6,98678.8,-5738.39,160,281,4061,1
6974.26,4026.62,-2239.58,65,101,249,0
9383.91,8760,-2413,21,119,344,1
4823,2904.45,-1197.3,34,71,249,0
5017.65,3236.46,-1149.18,28,71,249,0
9785.83,38084,-5647,22,212,2122,1
12739.1,78916,-6889,41,276,3461,1
9335.19,12198.7,-2502.21,83,136,619,0
8140.43,11988.2,-2591.7,77,128,693,0
6605.78,13351.1,-1586.05,18,96,804,0
6842.78,4001.03,-2268.79,73,101,249,0
7522.43,19289,-2584,28,136,1108,1
7753.59,9482.23,-3017.55,98,130,490,0
14233.3,222720,-7509,56,347,9121,1
2420.35,52.6785,-495,6,33,5,1
13595.5,90956,-4800,43,254,3885,0
5278.07,4286.22,-1500,11,79,317,0
11521,63953,-7046,11,220,2395,1
12345.7,129127,-8041,47,297,5838,1
14299.3,141208,-6212.65,161,308,6057,0
10823.1,32730,-3880,69,196,1636,1
13687.5,91147.8,-3150,56,254,3885,0
11276.7,57250,-6695,148,229,2604,1
22392.5,313332,-8892,97,462,10529,1
12939.2,72302.8,-5170.31,74,262,3211,1
3903.38,1451.2,-987.792,42,52,133,0
9329.73,47030.5,-3890,17,216,2677,0
7502.92,15743.5,-2855.96,79,134,970,0
8678.42,25827.7,-2420,28,156,1364,0
11380.6,41347.3,-2130,40,166,1414,0
7766.64,4586.83,-2716.37,31,131,271,1
8366.23,22832,-4349,25,157,1307,1
7244.01,4110.14,-2240.61,70,101,249,0
11940.2,66792,-5781,45,240,2980,1
5607.34,4282.43,-1254.92,14,72,340,0
8894.02,16872.3,-3991.31,38,183,931,1
5075.35,5590,-90,9,80,399,1
7831.82,12198.6,-3068.76,92,136,619,0
5061.55,3885,-1611,42,84,292,1
22876.7,414869,-12806,95,509,13313,1
19875.4,409829,-10800,59,473,14125,0
14278.6,140634,-5270,44,315,5844,0
5954.92,7555.29,-1612.32,49,93,545,0
13758.2,250870,-9178,40,346,9949,1
16572.5,168956,-9115,81,355,6404,1
9047.27,17210.7,-4305.93,36,183,931,1
4258.17,1937.55,-1063.74,5,63,166,0
16374.5,214421,-11567,154,390,8347,1
10341.5,32688.4,-3364.45,72,176,1922,0
10347.6,57670.7,-4538,136,217,2904,0
8962.57,47328,-4050,28,216,2677,0
9651.9,41401.2,-3069.63,100,159,2181,0
27129.5,498056,-42736,135,556,13155,1
9625.26,29792.5,-3351.04,34,179,1626,1
20693.5,240604,-6140,98,537,8350,0
12418,74874.2,-3630,27,249,3630,0
9026.32,12053.3,-2709.42,100,136,619,0
7274.36,10166,-3758,33,131,588,1
9681.7,35203,-5716,31,192,1871,1
9301.59,28691.7,-3371.9,35,179,1626,0
13579.3,142646,-6213.24,167,308,6057,0
4281.3,1328.15,-890.842,9,51,102,1
10812.5,50073.9,-4500,20,216,2677,0
11541.9,70909,-6769,27,247,3458,1
11933.1,85997,-7075,251,269,3623,1
9726.57,29529.3,-1440,47,166,1414,0
7302.01,12438,-2618,23,162,769,1
5676.23,3653,-951,24,75,187,1
12916.1,80124,-5700,55,272,3539,0
12005.1,57294,-5166,34,244,2970,1
8624.95,51177.4,-3880,22,188,2599,0
12353.9,65136,-3098,153,213,2749,1
7639.4,15450,-3204,286,146,890,1
5062.13,4277.82,-2100,11,79,317,0
9457.39,13628.1,-2831.63,18,148,729,0
5264.33,2339.25,-772.795,30,51,132,1
18480.3,122999,-9476,190,439,4443,1
19743.3,232568,-9653,52,441,7710,1
10727.3,39252.8,-3776.51,37,193,2118,0
3824.93,2187.33,-556.754,4,43,161,1
5236.42,4737,-1805,5,51,184,1
6916.01,5255.17,-2144.24,60,107,346,0
4323.23,2335.96,-959.356,44,51,132,0
12091.3,43559.8,-1130,33,166,1414,0
17713.8,163184,-7411.84,77,352,6744,0
12258.6,68529,-5709,59,268,3290,1
5398.32,4538.34,-1870,13,88,292,0
6573.72,6428.13,-2273.67,25,108,428,0
9538.67,26758,-3913,216,182,1521,1
13676.1,52975.6,-5914.08,49,288,2334,1
9559.29,12029.7,-2628.34,72,136,619,0
5064.68,4162.98,-1020,11,79,317,0
11367.6,58186,-5547,42,220,2388,1
11628.7,55427.3,-2650,55,224,2192,0
20810.7,493202,-11555,88,477,16755,1
12425.7,38428.3,9570,29,234,1581,0
8942.01,20858.9,-3556.65,98,163,1162,0
9190.58,26667,-2992.87,103,158,1403,0
7527.66,9389.66,-3013.28,99,130,490,0
9956.9,29408,-3095,72,150,1311,1
8139.75,26376.1,-3960,25,166,1414,0
19195.2,139734,-10685,28,273,2610,1
19650.8,409670,-11500,63,473,14125,0
24516.6,356914,-12123,66,523,11426,1
8627.82,22564,-4496,104,151,1309,1
13430.5,52301.4,-6129.06,53,288,2334,0
16347.2,110679,-3580,37,322,4619,0
10652,27457.8,-4406.64,56,214,1469,1
5381.71,4319.2,-957,11,79,317,0
5211.47,4179.56,-1267.29,10,72,340,0
6798.08,13429.8,-1538.95,25,96,804,0
5990.37,11296.2,-1910.33,23,102,764,0
7486.88,4200.06,-2226.25,69,101,249,0
31846.8,663727,-17891,149,788,18861,1
13386.9,50396.9,-4780,20,215,2188,0
9242.98,38667.9,-3200,19,196,1885,0
5589.71,4245.66,-1492.5,123,88,318,0
21147.3,234874,-3780,97,537,8350,0
19513.5,411649,-10600,69,473,14125,1
6762.9,5247.15,-2186.53,63,107,346,0
10820.1,51530,-4836,22,238,2610,1
9879.31,34485.2,-3381.73,82,176,1922,0
14059.8,60700,-5320,27,247,2754,0
7434.75,5689.3,-1260,16,79,292,0
29136.3,1193400,-18455,169,735,33060,1
12370.2,44187,-6851,49,279,2003,1
20528.8,164058,-8560,100,388,6290,0
6411.13,9698,-2686,59,104,652,1
8805.9,10939.1,-3170.76,41,156,654,0
10950.1,78619,-5729,12,205,3371,1
15402.3,124884,-7913,344,301,4916,1
5869.66,5514,-2186,13,87,341,1
7519.7,7775.14,-1860,158,109,486,0
6468.39,12028.4,-1816.81,8,105,765,0
20790.8,176798,-9000,92,449,5537,0
26007.7,797757,-16135,76,601,20021,1
13889.3,48580.6,-3550,46,215,2188,1
19327.5,257761,-14333,85,440,9129,1
3571.47,2084.04,-571.481,3,43,161,1
9832.53,26728,-1704,15,157,1116,1
31507.1,1225000,-21786,161,883,32064,1
16475.3,444024,-8376,70,384,15662,1
10111.9,34775.7,-4263.32,122,208,1691,0
10214.7,10391.9,-1880,35,154,587,0
10131.3,35431.2,-4283.73,106,208,1691,1
9999.91,12377.3,-2165.91,83,136,619,1
7075.36,5076.66,-2209.07,61,107,346,0
9373.97,17398.6,-2643.21,78,142,844,0
22996.6,517731,-11446.9,123,540,18067,0
15743.7,142954,-7730.43,194,362,5847,0
8225.52,4650,-3526,28,133,251,1
4057.94,2199.28,-1108.93,20,54,165,1
5897.13,7732.68,-1738.08,73,104,457,0
9943.07,34345.6,-4524.66,127,208,1691,0
12508.6,46529,-5768,37,232,2258,1
11604.3,34115.6,-3720,51,234,1581,0
5044.38,3017,-1693,5,72,223,1
6469.02,10307.9,-2570,14,109,689,0
8779.38,12297.2,-2343.48,79,128,693,0
9684.64,29203.4,-3443.24,29,179,1626,1
7444.32,9535.62,-2467.9,13,123,621,0
8480.1,9161.67,496,36,149,549,0
8172.56,10236.6,-2842.37,94,130,490,0
10551,56038,-5468,83,240,2751,1
6895.8,13376.8,-1497.76,30,96,804,0
7152.74,5399.23,-1400,17,79,292,0
9645.6,33493,-2914,41,184,1807,1
5013.38,4224.82,-995,8,79,317,0
5820.29,4137.34,-1480.86,118,88,318,0
6546.27,12131.5,-1790.28,13,105,765,0
9678.01,32577.1,-3496.32,87,176,1922,0
5576.54,3275.31,-1069.69,44,71,249,0
9761.88,39991.1,-2818.7,66,159,2181,0
3802.11,1456.54,-1003.08,42,52,133,0
9285.46,28696.8,-3387.33,34,179,1626,0
14451.4,74148,-5885,42,291,3217,1
23515.7,181154,-8840,66,384,4725,1
21119.9,364880,-11564,93,524,12196,1
3494.67,1437.77,-1007.61,42,52,133,1
11384.3,34438.8,-2150,46,234,1581,0
8377.2,12246.8,-2391.42,79,128,693,0
13184.3,49160.4,-2810,51,223,2059,0
4145.9,1946.04,-1109.91,6,63,166,0
8976.78,28716.7,-1990,35,156,1364,0
8158.19,13091.5,-2691.13,16,132,806,0
13598.6,45565,-6352,54,263,2060,1
10067.9,27913.4,4950,25,194,1521,1
6360.29,7525.81,-1663.89,48,93,545,0
12969.5,144165,-6278,28,305,5735,1
2751.38,51.591,-477,92,33,5,0
5106.2,4018.71,-1173.88,6,72,340,0
14133.8,73568,-8904,139,327,3223,1
13843.7,50458.4,-3830,29,234,2464,0
5153.53,1550,-1227,31,69,90,1
9421.6,52896.1,-2860,31,188,2599,0
9331.12,16848.7,-3702.28,93,172,973,0
7282.08,5407.98,-1320,16,79,292,0
7248,4301.19,-1810,25,86,205,0
9910.85,34911.6,-3549.74,84,176,1922,0
13742.1,118515,-5465,44,272,4714,1
18689.5,200866,-8130,49,390,7459,1
7914.59,12863.9,-2720.8,15,132,806,0
9550.73,38136.2,-3821.21,36,180,2054,1
25282.4,473146,-12100,47,483,15505,0
12167.9,73523.1,-4890,22,249,3630,1
12223.5,50867.2,-4990,37,234,2464,0
8952.04,11412.8,-3292.75,43,156,654,0
6486,11319.6,-1782.76,21,102,764,0
5058.72,4087.11,-1268.13,16,72,340,1
7281.52,15417,-2918.31,75,134,970,1
8541.1,45733,-5586,22,182,2589,1
6270.12,7271.44,-1623.65,51,93,545,0
17665.7,262224,-10708,153,449,9546,1
16757,152255,-5393,38,332,5857,1
12012.1,78160.2,-6810,56,272,3539,0
6894.8,5074.41,-2259.92,54,107,346,0
6588.5,5173.59,-1860,7,79,292,1
9625.87,26985.1,-2210,15,166,1414,0
2725.94,49.6585,-492,6,33,5,1
8718.89,11511.4,-3327.88,42,156,654,0
16094.8,111929,-6270,41,322,4619,0
22165,409678,-9950,64,473,14125,0
11956.1,74055.4,-2910,26,249,3630,1
15107.3,141034,-4500,40,315,5844,0
10464.8,10506,-1510,36,154,587,0
11786.8,88315,-6958,52,262,3624,1
8515.84,20911,-4048,50,159,1206,1
11310.7,51307.2,-4385.57,103,209,2534,0
11691.1,17080.3,-2710,34,145,519,1
12160.9,52787.8,-3980,41,224,2192,0
9472.19,30190.5,-3358.21,126,171,1747,1
13920.2,123316,-6761,28,324,5637,1
23539.3,521716,-11394.2,143,540,18067,0
9757.49,30542,-3205.91,119,171,1747,1
10224.9,44653,-4063,104,208,2324,1
15767.9,115821,-4050,48,271,4426,0
9656.76,13286,-2877,38,130,657,1
11870.6,75348.3,-4770,41,264,3217,0
10116.6,8766,-2512,19,138,400,1
10080.4,21030.8,-3309.42,81,163,1162,0
5244.59,4337.34,-1450,17,88,292,0
5545.83,3489,-2526,18,81,204,1
8416.4,9496.1,-2893.24,100,130,490,0
9408.07,25560.7,-3408.47,29,174,1415,0
